Startdatum,Enddatum,Ort,Anzahl der Waldbrände,Jahreszeit,Dauer,avgtemp_c,maxwind_kph,totalprecip_mm,avghumidity,Waldfläche in Hektar
2019-07-01,2019-07-31,Bayern,51,2,31,17.887096774193548,9.125806451612904,5.344516129032259,81.35483870967742,2487176
2019-07-01,2019-07-31,Berlin,3,2,31,20.41612903225807,16.306451612903228,1.9603225806451607,62.67741935483871,15752
2019-07-01,2019-07-31,Brandenburg,58,2,31,19.490322580645163,15.167741935483871,1.7048387096774194,72.61290322580645,1030796
2019-07-01,2019-07-31,Bremen,0,2,31,18.08387096774194,17.73225806451613,1.4938709677419355,78.29032258064517,461
2019-07-01,2019-07-31,Hamburg,0,2,31,17.896774193548385,17.1,2.108709677419355,77.48387096774194,4016
2019-07-01,2019-07-31,Hessen,25,2,31,21.187096774193552,10.777419354838708,2.1225806451612907,71.19354838709677,839306
2019-07-01,2019-07-31,Mecklenburg-Vorpommern,13,2,31,17.706451612903226,21.764516129032263,1.760322580645161,79.19354838709677,490225
2019-07-01,2019-07-31,Niedersachsen,84,2,31,18.1,15.251612903225809,2.284193548387097,76.16129032258064,1014470
2019-07-01,2019-07-31,Nordrhein-Westfalen,25,2,31,20.06129032258064,14.883870967741936,1.4070967741935485,63.38709677419355,849507
2019-07-01,2019-07-31,Rheinland-Pfalz,15,2,31,20.164516129032258,13.548387096774198,1.3548387096774193,70.12903225806451,805440
2019-07-01,2019-07-31,Saarland,1,2,31,19.316129032258058,12.79032258064516,1.132258064516129,68.93548387096774,85623
2019-07-01,2019-07-31,Sachsen,33,2,31,19.46129032258064,15.783870967741937,1.3741935483870966,71.16129032258064,495184
2019-07-01,2019-07-31,Sachsen-Anhalt,26,2,31,19.64516129032258,15.887096774193552,1.5912903225806452,71.64516129032258,456545
2019-07-01,2019-07-31,Schleswig-Holstein,0,2,31,16.816129032258065,20.81290322580645,2.155483870967742,80.16129032258064,162014
2019-07-01,2019-07-31,Thuringen,9,2,31,18.06774193548388,15.483870967741938,1.419677419354839,76.25806451612904,527936
2019-08-01,2019-08-31,Baden-Wurttemberg,2,2,31,20.60322580645161,11.325806451612902,1.7832258064516129,71.74193548387096,1352564
2019-08-01,2019-08-31,Bayern,16,2,31,17.654838709677417,8.232258064516127,4.565483870967741,82.29032258064517,2487176
2019-08-01,2019-08-31,Berlin,1,2,31,22.02903225806451,15.145161290322578,1.5258064516129035,58.354838709677416,15752
2019-08-01,2019-08-31,Brandenburg,54,2,31,20.809677419354845,14.116129032258064,1.2483870967741937,67.7741935483871,1030796
2019-08-01,2019-08-31,Bremen,0,2,31,18.996774193548383,17.177419354838708,2.403225806451613,76.03225806451613,461
2019-08-01,2019-08-31,Hamburg,0,2,31,18.9258064516129,14.616129032258064,2.3851612903225807,77.58064516129032,4016
2019-08-01,2019-08-31,Hessen,6,2,31,20.212903225806457,10.658064516129034,2.018709677419355,73.48387096774194,839306
2019-08-01,2019-08-31,Mecklenburg-Vorpommern,8,2,31,19.06774193548387,18.95161290322581,1.5974193548387097,75.2258064516129,490225
2019-08-01,2019-08-31,Niedersachsen,40,2,31,19.27096774193548,13.758064516129032,2.081290322580645,73.6774193548387,1014470
2019-08-01,2019-08-31,Nordrhein-Westfalen,21,2,31,20.44516129032258,15.825806451612902,2.4358064516129034,61.354838709677416,849507
2019-08-01,2019-08-31,Rheinland-Pfalz,7,2,31,19.67096774193548,13.570967741935483,1.585483870967742,72.74193548387096,805440
2019-08-01,2019-08-31,Saarland,1,2,31,18.774193548387096,12.341935483870968,1.9906451612903229,72.64516129032258,85623
2019-08-01,2019-08-31,Sachsen,19,2,31,20.54193548387096,13.977419354838707,1.833548387096774,69.38709677419355,495184
2019-08-01,2019-08-31,Sachsen-Anhalt,31,2,31,20.970967741935485,14.48387096774193,1.7161290322580645,65.70967741935483,456545
2019-08-01,2019-08-31,Schleswig-Holstein,0,2,31,17.667741935483868,18.41935483870968,2.4451612903225803,81.35483870967742,162014
2019-08-01,2019-08-31,Thuringen,6,2,31,19.05483870967742,15.467741935483874,2.6193548387096777,70.61290322580645,527936
2019-09-01,2019-09-30,Baden-Wurttemberg,0,3,30,15.81,13.056666666666668,1.643,73.03333333333333,1352564
2019-09-01,2019-09-30,Bayern,3,3,30,12.986666666666665,8.243333333333334,3.881333333333332,84.93333333333334,2487176
2019-09-01,2019-09-30,Berlin,0,3,30,16.07,17.893333333333334,2.1580000000000004,66.2,15752
2019-09-01,2019-09-30,Brandenburg,27,3,30,15.103333333333335,16.313333333333333,2.3443333333333336,74.4,1030796
2019-09-01,2019-09-30,Bremen,0,3,30,14.276666666666667,19.783333333333328,2.591333333333333,79.36666666666666,461
2019-09-01,2019-09-30,Hamburg,0,3,30,14.293333333333331,17.53666666666667,2.1183333333333336,80.43333333333334,4016
2019-09-01,2019-09-30,Hessen,4,3,30,15.786666666666664,11.919999999999996,1.6346666666666665,73.83333333333333,839306
2019-09-01,2019-09-30,Mecklenburg-Vorpommern,4,3,30,14.510000000000003,25.47666666666668,2.782,78.96666666666667,490225
2019-09-01,2019-09-30,Niedersachsen,14,3,30,14.346666666666666,16.276666666666667,2.207333333333333,78.06666666666666,1014470
2019-09-01,2019-09-30,Nordrhein-Westfalen,4,3,30,15.42,16.94,2.3763333333333336,69.0,849507
2019-09-01,2019-09-30,Rheinland-Pfalz,3,3,30,14.803333333333336,16.330000000000002,1.9096666666666664,75.06666666666666,805440
2019-09-01,2019-09-30,Saarland,0,3,30,13.99,14.713333333333336,2.1573333333333333,75.76666666666667,85623
2019-09-01,2019-09-30,Sachsen,7,3,30,14.816666666666666,16.389999999999997,2.175666666666666,73.36666666666666,495184
2019-09-01,2019-09-30,Sachsen-Anhalt,5,3,30,15.26333333333333,17.063333333333336,1.919,72.56666666666666,456545
2019-09-01,2019-09-30,Schleswig-Holstein,0,3,30,13.73,21.28666666666667,3.819333333333334,83.9,162014
2019-09-01,2019-09-30,Thuringen,3,3,30,13.716666666666663,17.689999999999998,1.3333333333333333,75.66666666666667,527936
2019-10-01,2019-10-31,Baden-Wurttemberg,0,3,31,12.354838709677422,13.1,4.113548387096775,83.0,1352564
2019-10-01,2019-10-31,Bayern,2,3,31,10.138709677419357,9.01290322580645,3.835161290322581,81.35483870967742,2487176
2019-10-01,2019-10-31,Berlin,0,3,31,12.49032258064516,16.793548387096774,1.876774193548388,73.93548387096774,15752
2019-10-01,2019-10-31,Brandenburg,0,3,31,11.770967741935484,16.383870967741938,1.9774193548387096,80.74193548387096,1030796
2019-10-01,2019-10-31,Bremen,0,3,31,11.048387096774194,20.67096774193548,4.66258064516129,86.12903225806451,461
2019-10-01,2019-10-31,Hamburg,0,3,31,10.845161290322585,17.664516129032258,3.5661290322580643,86.87096774193549,4016
2019-10-01,2019-10-31,Hessen,1,3,31,12.416129032258068,13.85483870967742,3.631612903225806,82.6774193548387,839306
2019-10-01,2019-10-31,Mecklenburg-Vorpommern,0,3,31,11.00967741935484,24.461290322580645,2.85483870967742,83.87096774193549,490225
2019-10-01,2019-10-31,Niedersachsen,0,3,31,10.906451612903224,16.483870967741932,3.5041935483870965,85.35483870967742,1014470
2019-10-01,2019-10-31,Nordrhein-Westfalen,0,3,31,12.23548387096774,18.787096774193547,4.203225806451614,77.54838709677419,849507
2019-10-01,2019-10-31,Rheinland-Pfalz,0,3,31,11.429032258064517,18.106451612903225,3.2000000000000006,86.06451612903226,805440
2019-10-01,2019-10-31,Saarland,0,3,31,10.606451612903228,16.006451612903223,4.049354838709676,88.03225806451613,85623
2019-10-01,2019-10-31,Sachsen,3,3,31,11.561290322580644,15.370967741935482,1.593225806451613,78.29032258064517,495184
2019-10-01,2019-10-31,Sachsen-Anhalt,0,3,31,11.99032258064516,17.21612903225807,2.093225806451613,78.3225806451613,456545
2019-10-01,2019-10-31,Schleswig-Holstein,0,3,31,10.170967741935486,20.63870967741936,4.058387096774193,87.25806451612904,162014
2019-10-01,2019-10-31,Thuringen,0,3,31,10.719354838709677,17.809677419354838,1.7712903225806451,83.06451612903226,527936
2019-11-01,2019-11-30,Baden-Wurttemberg,0,3,30,5.72,13.546666666666669,1.8466666666666665,85.06666666666666,1352564
2019-11-01,2019-11-30,Bayern,0,3,30,3.146666666666667,8.443333333333332,3.106,89.16666666666667,2487176
2019-11-01,2019-11-30,Berlin,0,3,30,6.9366666666666665,17.043333333333333,1.666666666666667,82.2,15752
2019-11-01,2019-11-30,Brandenburg,1,3,30,6.279999999999999,16.64666666666667,1.6633333333333336,86.36666666666666,1030796
2019-11-01,2019-11-30,Bremen,0,3,30,5.7733333333333325,18.65333333333333,2.4606666666666666,88.46666666666667,461
2019-11-01,2019-11-30,Hamburg,0,3,30,5.72,15.44333333333333,2.173666666666666,89.43333333333334,4016
2019-11-01,2019-11-30,Hessen,0,3,30,6.043333333333333,13.820000000000002,1.86,84.9,839306
2019-11-01,2019-11-30,Mecklenburg-Vorpommern,0,3,30,6.15,21.81,2.413333333333333,87.83333333333333,490225
2019-11-01,2019-11-30,Niedersachsen,1,3,30,5.6933333333333325,13.956666666666669,2.058,88.76666666666667,1014470
2019-11-01,2019-11-30,Nordrhein-Westfalen,0,3,30,6.510000000000002,16.633333333333333,2.7833333333333337,82.16666666666667,849507
2019-11-01,2019-11-30,Rheinland-Pfalz,0,3,30,5.263333333333332,17.996666666666666,2.856666666666668,89.16666666666667,805440
2019-11-01,2019-11-30,Saarland,0,3,30,4.516666666666667,15.826666666666666,3.498,91.03333333333332,85623
2019-11-01,2019-11-30,Sachsen,0,3,30,6.156666666666667,15.980000000000002,1.3433333333333335,83.73333333333333,495184
2019-11-01,2019-11-30,Sachsen-Anhalt,0,3,30,6.420000000000001,17.19333333333333,1.3633333333333333,83.9,456545
2019-11-01,2019-11-30,Schleswig-Holstein,0,3,30,5.659999999999998,19.09666666666666,3.08,90.03333333333333,162014
2019-11-01,2019-11-30,Thuringen,0,3,30,4.833333333333332,16.54,1.4200000000000004,87.26666666666667,527936
2019-12-01,2019-12-31,Baden-Wurttemberg,0,4,31,4.193548387096774,15.748387096774197,3.102580645161291,81.6774193548387,1352564
2019-12-01,2019-12-31,Bayern,0,4,31,0.1935483870967742,10.2,3.833870967741935,81.48387096774194,2487176
2019-12-01,2019-12-31,Berlin,0,4,31,4.522580645161289,17.65483870967742,0.9935483870967744,80.7741935483871,15752
2019-12-01,2019-12-31,Brandenburg,2,4,31,4.225806451612903,17.590322580645164,1.4419354838709677,83.58064516129032,1030796
2019-12-01,2019-12-31,Bremen,0,4,31,4.780645161290321,22.26129032258065,1.5516129032258064,85.7741935483871,461
2019-12-01,2019-12-31,Hamburg,0,4,31,4.670967741935483,18.951612903225808,1.5580645161290323,86.25806451612904,4016
2019-12-01,2019-12-31,Hessen,0,4,31,4.548387096774194,16.054838709677416,2.9412903225806457,81.58064516129032,839306
2019-12-01,2019-12-31,Mecklenburg-Vorpommern,1,4,31,4.567741935483872,26.5,1.3677419354838711,85.7741935483871,490225
2019-12-01,2019-12-31,Niedersachsen,0,4,31,4.487096774193549,17.59032258064516,1.532258064516129,85.70967741935483,1014470
2019-12-01,2019-12-31,Nordrhein-Westfalen,0,4,31,5.561290322580645,20.793548387096774,2.297419354838709,80.06451612903226,849507
2019-12-01,2019-12-31,Rheinland-Pfalz,0,4,31,4.174193548387098,19.97741935483871,3.816129032258065,85.58064516129032,805440
2019-12-01,2019-12-31,Saarland,0,4,31,3.6548387096774193,18.248387096774195,4.4464516129032265,86.83870967741936,85623
2019-12-01,2019-12-31,Sachsen,0,4,31,3.7225806451612913,18.76451612903226,1.2764516129032255,81.09677419354838,495184
2019-12-01,2019-12-31,Sachsen-Anhalt,0,4,31,4.358064516129032,18.19032258064516,1.2548387096774194,81.29032258064517,456545
2019-12-01,2019-12-31,Schleswig-Holstein,0,4,31,4.916129032258064,23.91612903225808,1.7645161290322575,87.3225806451613,162014
2019-12-01,2019-12-31,Thuringen,1,4,31,2.9935483870967747,16.55806451612903,1.2129032258064516,84.74193548387096,527936
2020-01-01,2020-01-31,Baden-Wurttemberg,0,4,31,4.12258064516129,13.645161290322578,1.5870967741935484,81.96774193548387,1352564
2020-01-01,2020-01-31,Bayern,0,4,31,-0.2451612903225806,9.464516129032258,1.7425806451612904,76.58064516129032,2487176
2020-01-01,2020-01-31,Berlin,0,4,31,4.300000000000001,18.73225806451613,1.3761290322580646,81.38709677419355,15752
2020-01-01,2020-01-31,Brandenburg,0,4,31,4.103225806451613,18.64516129032258,1.2483870967741937,83.93548387096774,1030796
2020-01-01,2020-01-31,Bremen,0,4,31,4.983870967741935,23.03870967741936,1.4,86.51612903225806,461
2020-01-01,2020-01-31,Hamburg,0,4,31,4.83225806451613,20.25483870967742,2.070967741935484,87.25806451612904,4016
2020-01-01,2020-01-31,Hessen,0,4,31,4.396774193548388,13.95806451612903,0.9290322580645162,81.48387096774194,839306
2020-01-01,2020-01-31,Mecklenburg-Vorpommern,0,4,31,4.54516129032258,27.09032258064516,1.9161290322580644,87.7741935483871,490225
2020-01-01,2020-01-31,Niedersachsen,2,4,31,4.709677419354839,18.36774193548388,1.4261290322580646,84.87096774193549,1014470
2020-01-01,2020-01-31,Nordrhein-Westfalen,1,4,31,5.261290322580645,19.074193548387104,1.4290322580645165,82.61290322580645,849507
2020-01-01,2020-01-31,Rheinland-Pfalz,0,4,31,3.470967741935483,18.45483870967741,1.803225806451613,87.83870967741936,805440
2020-01-01,2020-01-31,Saarland,0,4,31,2.9645161290322584,16.145161290322584,2.0216129032258063,89.35483870967742,85623
2020-01-01,2020-01-31,Sachsen,0,4,31,2.751612903225806,18.30967741935484,0.932258064516129,80.51612903225806,495184
2020-01-01,2020-01-31,Sachsen-Anhalt,0,4,31,4.012903225806452,19.30645161290322,1.1548387096774195,81.93548387096774,456545
2020-01-01,2020-01-31,Schleswig-Holstein,0,4,31,5.083870967741936,25.67096774193548,2.432258064516129,89.2258064516129,162014
2020-01-01,2020-01-31,Thuringen,0,4,31,2.580645161290322,17.267741935483873,0.8161290322580645,86.03225806451613,527936
2020-02-01,2020-02-29,Baden-Wurttemberg,0,4,29,5.9,24.917241379310347,7.026896551724136,80.20689655172414,1352564
2020-02-01,2020-02-29,Bayern,0,4,29,1.593103448275862,15.80689655172414,6.589310344827586,83.72413793103448,2487176
2020-02-01,2020-02-29,Berlin,0,4,29,5.372413793103449,27.234482758620693,3.337931034482758,74.79310344827586,15752
2020-02-01,2020-02-29,Brandenburg,1,4,29,5.244827586206895,27.11034482758621,3.237931034482759,79.27586206896552,1030796
2020-02-01,2020-02-29,Bremen,0,4,29,5.2137931034482765,30.90344827586207,4.444137931034483,81.89655172413794,461
2020-02-01,2020-02-29,Hamburg,0,4,29,4.968965517241379,27.65862068965517,4.542068965517243,82.3103448275862,4016
2020-02-01,2020-02-29,Hessen,0,4,29,6.551724137931034,23.589655172413792,5.204137931034483,77.37931034482759,839306
2020-02-01,2020-02-29,Mecklenburg-Vorpommern,0,4,29,4.755172413793105,36.05862068965517,3.1406896551724137,82.93103448275862,490225
2020-02-01,2020-02-29,Niedersachsen,3,4,29,5.1068965517241365,25.862068965517235,3.9227586206896543,79.58620689655173,1014470
2020-02-01,2020-02-29,Nordrhein-Westfalen,0,4,29,6.210344827586207,29.124137931034483,5.669655172413795,75.34482758620689,849507
2020-02-01,2020-02-29,Rheinland-Pfalz,0,4,29,5.320689655172413,28.789655172413788,6.346551724137932,83.51724137931035,805440
2020-02-01,2020-02-29,Saarland,0,4,29,4.455172413793103,26.02413793103448,7.43896551724138,85.55172413793103,85623
2020-02-01,2020-02-29,Sachsen,1,4,29,4.789655172413794,27.76206896551724,3.7341379310344816,76.24137931034483,495184
2020-02-01,2020-02-29,Sachsen-Anhalt,0,4,29,5.382758620689654,28.489655172413794,3.263448275862068,77.17241379310344,456545
2020-02-01,2020-02-29,Schleswig-Holstein,0,4,29,4.541379310344827,32.69310344827586,5.281034482758619,83.37931034482759,162014
2020-02-01,2020-02-29,Thuringen,0,4,29,4.051724137931034,30.127586206896552,3.506551724137932,81.17241379310344,527936
2020-03-01,2020-03-31,Baden-Wurttemberg,1,1,31,6.219354838709677,18.161290322580648,2.6406451612903226,74.64516129032258,1352564
2020-03-01,2020-03-31,Bayern,4,1,31,2.909677419354839,10.758064516129032,2.572580645161291,83.12903225806451,2487176
2020-03-01,2020-03-31,Berlin,0,1,31,5.7838709677419375,20.19032258064517,1.2354838709677418,63.87096774193548,15752
2020-03-01,2020-03-31,Brandenburg,5,1,31,5.283870967741936,19.903225806451616,1.232258064516129,71.83870967741936,1030796
2020-03-01,2020-03-31,Bremen,0,1,31,5.232258064516128,23.83870967741936,1.6735483870967742,74.70967741935483,461
2020-03-01,2020-03-31,Hamburg,0,1,31,5.12258064516129,20.43870967741936,1.558064516129032,73.06451612903226,4016
2020-03-01,2020-03-31,Hessen,4,1,31,6.783870967741936,17.709677419354843,2.15483870967742,72.38709677419355,839306
2020-03-01,2020-03-31,Mecklenburg-Vorpommern,1,1,31,4.580645161290322,24.954838709677425,1.1193548387096772,75.12903225806451,490225
2020-03-01,2020-03-31,Niedersachsen,9,1,31,5.151612903225806,18.709677419354843,1.532258064516129,71.80645161290323,1014470
2020-03-01,2020-03-31,Nordrhein-Westfalen,6,1,31,6.332258064516131,21.983870967741936,2.3906451612903226,69.06451612903226,849507
2020-03-01,2020-03-31,Rheinland-Pfalz,0,1,31,5.554838709677421,22.08064516129032,2.7161290322580647,76.61290322580645,805440
2020-03-01,2020-03-31,Saarland,0,1,31,4.829032258064517,20.5,3.2725806451612898,77.19354838709677,85623
2020-03-01,2020-03-31,Sachsen,4,1,31,5.096774193548386,20.18064516129032,1.2903225806451613,70.93548387096774,495184
2020-03-01,2020-03-31,Sachsen-Anhalt,1,1,31,5.429032258064516,20.677419354838708,1.270967741935484,71.83870967741936,456545
2020-03-01,2020-03-31,Schleswig-Holstein,0,1,31,4.438709677419356,24.73870967741935,1.3064516129032255,74.19354838709677,162014
2020-03-01,2020-03-31,Thuringen,2,1,31,4.203225806451612,22.574193548387093,1.4193548387096775,76.06451612903226,527936
2020-04-01,2020-04-30,Baden-Wurttemberg,17,1,30,12.833333333333334,12.926666666666668,0.2966666666666667,64.56666666666666,1352564
2020-04-01,2020-04-30,Bayern,29,1,30,9.883333333333333,9.786666666666669,1.8823333333333327,73.8,2487176
2020-04-01,2020-04-30,Berlin,0,1,30,10.806666666666668,16.956666666666667,0.2333333333333333,56.53333333333333,15752
2020-04-01,2020-04-30,Brandenburg,94,1,30,10.073333333333332,15.583333333333334,0.3033333333333333,66.53333333333333,1030796
2020-04-01,2020-04-30,Bremen,0,1,30,9.223333333333333,17.883333333333333,0.6133333333333333,74.1,461
2020-04-01,2020-04-30,Hamburg,0,1,30,9.206666666666669,16.193333333333335,0.5700000000000001,69.83333333333333,4016
2020-04-01,2020-04-30,Hessen,35,1,30,13.353333333333332,11.913333333333334,0.3733333333333333,66.73333333333333,839306
2020-04-01,2020-04-30,Mecklenburg-Vorpommern,14,1,30,8.173333333333332,21.04666666666667,0.5299999999999999,74.66666666666667,490225
2020-04-01,2020-04-30,Niedersachsen,67,1,30,9.313333333333334,15.399999999999997,0.6476666666666666,67.3,1014470
2020-04-01,2020-04-30,Nordrhein-Westfalen,82,1,30,11.62,15.903333333333332,0.55,62.7,849507
2020-04-01,2020-04-30,Rheinland-Pfalz,6,1,30,11.88,15.766666666666662,0.7566666666666666,68.2,805440
2020-04-01,2020-04-30,Saarland,1,1,30,11.103333333333332,15.346666666666666,0.9713333333333334,67.53333333333333,85623
2020-04-01,2020-04-30,Sachsen,35,1,30,10.18,15.916666666666668,0.18,66.1,495184
2020-04-01,2020-04-30,Sachsen-Anhalt,14,1,30,10.219999999999995,16.236666666666668,0.1966666666666666,67.6,456545
2020-04-01,2020-04-30,Schleswig-Holstein,0,1,30,7.953333333333332,20.42333333333333,0.6533333333333334,72.36666666666666,162014
2020-04-01,2020-04-30,Thuringen,18,1,30,9.333333333333334,16.263333333333335,0.49,70.46666666666667,527936
2020-05-01,2020-05-31,Baden-Wurttemberg,6,1,31,13.84516129032258,14.90322580645161,1.5677419354838709,71.06451612903226,1352564
2020-05-01,2020-05-31,Bayern,9,1,31,10.683870967741935,9.370967741935484,4.25,81.58064516129032,2487176
2020-05-01,2020-05-31,Berlin,1,1,31,12.883870967741936,18.025806451612905,0.9419354838709676,61.483870967741936,15752
2020-05-01,2020-05-31,Brandenburg,43,1,31,11.954838709677418,16.848387096774193,0.9451612903225808,73.96774193548387,1030796
2020-05-01,2020-05-31,Bremen,0,1,31,11.141935483870968,18.206451612903223,1.0483870967741935,79.61290322580645,461
2020-05-01,2020-05-31,Hamburg,1,1,31,11.37741935483871,17.567741935483873,1.0258064516129033,74.64516129032258,4016
2020-05-01,2020-05-31,Hessen,14,1,31,14.180645161290323,14.925806451612903,1.9825806451612904,74.06451612903226,839306
2020-05-01,2020-05-31,Mecklenburg-Vorpommern,11,1,31,10.803225806451612,22.99677419354839,0.9003225806451615,78.87096774193549,490225
2020-05-01,2020-05-31,Niedersachsen,46,1,31,11.496774193548388,15.912903225806453,1.429032258064516,73.06451612903226,1014470
2020-05-01,2020-05-31,Nordrhein-Westfalen,29,1,31,13.019354838709678,16.890322580645165,0.7096774193548386,68.0,849507
2020-05-01,2020-05-31,Rheinland-Pfalz,6,1,31,12.829032258064512,16.40967741935484,1.6696774193548387,75.29032258064517,805440
2020-05-01,2020-05-31,Saarland,2,1,31,12.23548387096774,15.158064516129038,1.6880645161290315,72.61290322580645,85623
2020-05-01,2020-05-31,Sachsen,17,1,31,11.609677419354837,16.809677419354845,1.620322580645161,75.06451612903226,495184
2020-05-01,2020-05-31,Sachsen-Anhalt,4,1,31,11.877419354838707,16.35806451612903,1.2064516129032257,75.6774193548387,456545
2020-05-01,2020-05-31,Schleswig-Holstein,0,1,31,10.325806451612904,21.406451612903226,1.0354838709677423,77.41935483870968,162014
2020-05-01,2020-05-31,Thuringen,0,1,31,10.877419354838713,15.674193548387102,0.9580645161290322,77.70967741935483,527936
2020-06-01,2020-06-30,Baden-Wurttemberg,9,2,30,17.190000000000005,13.096666666666666,2.969666666666667,78.2,1352564
2020-06-01,2020-06-30,Bayern,4,2,30,14.683333333333334,8.950000000000001,9.161666666666664,82.86666666666666,2487176
2020-06-01,2020-06-30,Berlin,2,2,30,19.526666666666664,17.616666666666667,1.383333333333333,61.6,15752
2020-06-01,2020-06-30,Brandenburg,52,2,30,18.40333333333333,15.25666666666667,1.77,73.7,1030796
2020-06-01,2020-06-30,Bremen,0,2,30,16.756666666666664,16.826666666666664,3.2740000000000005,82.26666666666667,461
2020-06-01,2020-06-30,Hamburg,0,2,30,17.063333333333336,16.49,2.917666666666667,78.06666666666666,4016
2020-06-01,2020-06-30,Hessen,6,2,30,17.560000000000002,11.960000000000004,2.8603333333333336,78.6,839306
2020-06-01,2020-06-30,Mecklenburg-Vorpommern,6,2,30,16.520000000000003,20.80333333333333,2.8429999999999995,80.63333333333334,490225
2020-06-01,2020-06-30,Niedersachsen,41,2,30,17.259999999999998,14.639999999999995,3.858333333333333,76.93333333333334,1014470
2020-06-01,2020-06-30,Nordrhein-Westfalen,30,2,30,17.61,16.76666666666667,2.6633333333333336,73.56666666666666,849507
2020-06-01,2020-06-30,Rheinland-Pfalz,10,2,30,16.39333333333333,16.69666666666667,2.62,81.76666666666667,805440
2020-06-01,2020-06-30,Saarland,0,2,30,15.806666666666668,15.78,2.873333333333334,80.13333333333334,85623
2020-06-01,2020-06-30,Sachsen,10,2,30,17.45,15.253333333333332,2.321333333333333,77.26666666666667,495184
2020-06-01,2020-06-30,Sachsen-Anhalt,10,2,30,18.12,15.063333333333333,2.898000000000001,75.56666666666666,456545
2020-06-01,2020-06-30,Schleswig-Holstein,1,2,30,15.960000000000004,19.883333333333333,2.563333333333333,80.5,162014
2020-06-01,2020-06-30,Thuringen,1,2,30,16.419999999999998,15.260000000000002,2.621666666666667,83.0,527936
2020-07-01,2020-07-31,Baden-Wurttemberg,6,2,31,19.983870967741936,12.361290322580643,1.0032258064516126,70.87096774193549,1352564
2020-07-01,2020-07-31,Bayern,17,2,31,17.058064516129026,7.870967741935483,6.14741935483871,82.09677419354838,2487176
2020-07-01,2020-07-31,Berlin,1,2,31,18.91290322580645,16.593548387096778,2.041935483870968,62.74193548387097,15752
2020-07-01,2020-07-31,Brandenburg,26,2,31,17.7,15.56451612903226,2.103225806451613,74.48387096774194,1030796
2020-07-01,2020-07-31,Bremen,0,2,31,15.78064516129032,17.96774193548388,2.3032258064516125,81.7741935483871,461
2020-07-01,2020-07-31,Hamburg,0,2,31,15.896774193548389,17.41935483870968,2.406451612903226,79.29032258064517,4016
2020-07-01,2020-07-31,Hessen,11,2,31,20.248387096774195,10.419354838709678,1.3838709677419352,71.90322580645162,839306
2020-07-01,2020-07-31,Mecklenburg-Vorpommern,3,2,31,16.099999999999998,22.296774193548384,2.0745161290322582,78.48387096774194,490225
2020-07-01,2020-07-31,Niedersachsen,16,2,31,16.325806451612902,15.616129032258067,2.3483870967741938,76.41935483870968,1014470
2020-07-01,2020-07-31,Nordrhein-Westfalen,25,2,31,17.093548387096774,15.97096774193548,2.3258064516129027,74.25806451612904,849507
2020-07-01,2020-07-31,Rheinland-Pfalz,11,2,31,18.65483870967742,14.454838709677416,0.5032258064516129,75.61290322580645,805440
2020-07-01,2020-07-31,Saarland,2,2,31,17.6258064516129,13.687096774193549,0.6838709677419356,74.70967741935483,85623
2020-07-01,2020-07-31,Sachsen,23,2,31,18.316129032258072,14.909677419354844,1.096774193548387,71.19354838709677,495184
2020-07-01,2020-07-31,Sachsen-Anhalt,12,2,31,17.98709677419355,15.274193548387096,1.564516129032258,73.12903225806451,456545
2020-07-01,2020-07-31,Schleswig-Holstein,0,2,31,14.94516129032258,21.580645161290324,2.6835483870967742,80.3225806451613,162014
2020-07-01,2020-07-31,Thuringen,3,2,31,16.651612903225807,14.935483870967742,1.326774193548387,79.38709677419355,527936
2020-08-01,2020-08-31,Baden-Wurttemberg,10,2,31,21.632258064516133,11.935483870967742,1.454193548387097,68.45161290322581,1352564
2020-08-01,2020-08-31,Bayern,6,2,31,17.46774193548388,8.63225806451613,8.141612903225806,82.3225806451613,2487176
2020-08-01,2020-08-31,Berlin,1,2,31,22.493548387096777,16.080645161290324,1.4225806451612903,57.87096774193548,15752
2020-08-01,2020-08-31,Brandenburg,61,2,31,21.222580645161287,15.012903225806452,1.3903225806451611,67.93548387096774,1030796
2020-08-01,2020-08-31,Bremen,0,2,31,19.8,18.570967741935483,2.121290322580645,76.70967741935483,461
2020-08-01,2020-08-31,Hamburg,0,2,31,20.003225806451614,16.280645161290323,1.6096774193548389,74.45161290322581,4016
2020-08-01,2020-08-31,Hessen,21,2,31,21.4967741935484,10.67741935483871,2.306451612903226,71.45161290322581,839306
2020-08-01,2020-08-31,Mecklenburg-Vorpommern,10,2,31,19.783870967741937,20.616129032258065,1.6806451612903226,75.2258064516129,490225
2020-08-01,2020-08-31,Niedersachsen,66,2,31,20.21935483870968,14.87741935483871,1.6803225806451614,72.16129032258064,1014470
2020-08-01,2020-08-31,Nordrhein-Westfalen,30,2,31,21.37096774193549,15.716129032258063,1.938064516129032,65.6774193548387,849507
2020-08-01,2020-08-31,Rheinland-Pfalz,21,2,31,20.72903225806452,14.4741935483871,1.6548387096774193,72.0,805440
2020-08-01,2020-08-31,Saarland,3,2,31,19.76451612903225,13.696774193548386,1.8006451612903225,72.61290322580645,85623
2020-08-01,2020-08-31,Sachsen,13,2,31,20.561290322580643,14.370967741935482,3.5080645161290325,69.54838709677419,495184
2020-08-01,2020-08-31,Sachsen-Anhalt,8,2,31,21.41612903225806,15.351612903225808,2.146129032258065,66.6774193548387,456545
